N,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE
1434.0,삼성 인버스 은 선물 ETN(H),12115.0,250.0,+2.11%,0.0,121.0,1000.0,0.0,24.0,
1435.0,메리츠 인버스 미국채10년 ETN(H),12040.0,45.0,-0.37%,0.0,120.0,1000.0,0.0,249.0,
1436.0,메리츠 대표 농산물 선물 ETN(H),11995.0,205.0,-1.68%,0.0,120.0,1000.0,0.0,11.0,
1437.0,TIMEFOLIO 탄소중립액티브,7975.0,75.0,+0.95%,0.0,120.0,1500.0,0.0,7.0,
1438.0,메리츠 인버스 은 선물 ETN(H),11955.0,0.0,0.00%,0.0,120.0,1000.0,0.0,0.0,
1439.0,ARIRANG ESG성장주액티브,6780.0,40.0,+0.59%,0.0,119.0,1750.0,0.0,16.0,
1440.0,TIGER 일본TOPIX헬스케어(합성),11855.0,75.0,-0.63%,0.0,119.0,1000.0,0.0,53.0,
1441.0,신한 인버스 옥수수 선물 ETN(H),5890.0,40.0,+0.68%,0.0,118.0,2000.0,0.0,27.0,
1442.0,메리츠 인버스 미국채30년 ETN(H),11675.0,110.0,+0.95%,0.0,117.0,1000.0,0.0,24.0,
1443.0,삼성 인버스 나스닥 100 ETN(H),11650.0,40.0,+0.34%,0.0,116.0,1000.0,0.0,1103.0,
1444.0,TRUE 유로스탁스50 양매도 5% OTM ETN(H),11595.0,0.0,0.00%,0.0,116.0,1000.0,0.0,0.0,
1445.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),11575.0,375.0,+3.35%,0.0,116.0,1000.0,0.0,1251.0,
1446.0,KODEX 최소변동성,9615.0,0.0,0.00%,0.0,115.0,1200.0,0.0,0.0,
1447.0,VITA MZ소비액티브,6765.0,0.0,0.00%,0.0,115.0,1700.0,0.0,98024.0,
1448.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,11475.0,70.0,-0.61%,0.0,115.0,1000.0,0.0,2.0,
1449.0,메리츠 S&P 유럽탄소배출권 선물 ETN,11465.0,90.0,-0.78%,0.0,115.0,1000.0,0.0,21.0,
1450.0,TIGER 배당성장,14600.0,140.0,+0.97%,0.0,114.0,780.0,0.0,132.0,
1451.0,TRUE 금 선물 ETN,11385.0,30.0,-0.26%,0.0,114.0,1000.0,0.0,12001.0,
1452.0,하나 인버스 2X 콩 선물 ETN(H),11380.0,85.0,+0.75%,0.0,114.0,1000.0,0.0,866.0,
1453.0,삼양사우,30750.0,0.0,0.00%,5000.0,114.0,370.0,6.36,2.0,7.47
1454.0,삼성 레버리지 구리 선물 ETN(H),11370.0,110.0,+0.98%,0.0,114.0,1000.0,0.0,8387.0,
1455.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),11345.0,0.0,0.00%,0.0,113.0,1000.0,0.0,0.0,
1456.0,KOSEF 코스피100,21725.0,125.0,+0.58%,0.0,113.0,520.0,0.0,114.0,
1457.0,메리츠 레버리지 구리 선물 ETN(H),11295.0,65.0,+0.58%,0.0,113.0,1000.0,0.0,11.0,
1458.0,ARIRANG 고배당주채권혼합,10260.0,50.0,+0.49%,0.0,113.0,1100.0,0.0,906.0,
1459.0,ARIRANG iSelect우주항공&UAM,8650.0,0.0,0.00%,0.0,112.0,1300.0,0.0,68531.0,
1460.0,메리츠 인버스 국채10년 ETN,11230.0,145.0,-1.27%,0.0,112.0,1000.0,0.0,272.0,
1461.0,QV 레버리지 구리 선물 ETN(H),11230.0,30.0,+0.27%,0.0,112.0,1000.0,0.0,11.0,
1462.0,신한 인버스 은 선물 ETN(H),5600.0,75.0,+1.36%,0.0,112.0,2000.0,0.0,7862.0,
1463.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),11195.0,145.0,-1.28%,0.0,112.0,1000.0,0.0,2.0,
1464.0,KB 인버스 2X 금 선물 ETN(H),22345.0,0.0,0.00%,0.0,112.0,500.0,0.0,0.0,
1465.0,SOL 차이나태양광CSI(합성),9300.0,5.0,-0.05%,0.0,112.0,1200.0,0.0,34078.0,
1466.0,SK증권우,2850.0,35.0,-1.21%,500.0,112.0,3913.0,1.2,3007.0,77.03
1467.0,하나 레버리지 구리 선물 ETN(H),11140.0,160.0,-1.42%,0.0,111.0,1000.0,0.0,27.0,
1468.0,대신 인버스 알루미늄 선물 ETN(H),11050.0,90.0,+0.82%,0.0,110.0,1000.0,0.0,6.0,
1469.0,TIGER 로우볼,10590.0,15.0,-0.14%,0.0,110.0,1040.0,0.02,55.0,
1470.0,KOSEF Fn중소형,18340.0,55.0,-0.30%,0.0,110.0,600.0,0.0,440.0,
1471.0,KODEX 구리선물(H),6110.0,30.0,-0.49%,0.0,110.0,1800.0,0.0,3743.0,
1472.0,TIGER LG그룹+펀더멘털,8080.0,5.0,-0.06%,0.0,110.0,1360.0,0.0,620.0,
1473.0,TRUE 블룸버그 WTI원유 선물 ETN,10945.0,260.0,-2.32%,0.0,109.0,1000.0,0.0,107870.0,
1474.0,삼성 블룸버그 WTI원유 선물 ETN,10940.0,250.0,-2.23%,0.0,109.0,1000.0,0.0,91254.0,
1475.0,KOSEF 미국달러선물인버스,8340.0,45.0,+0.54%,0.0,109.0,1310.0,0.0,4716.0,
1476.0,TIGER 글로벌사이버보안INDXX,10010.0,140.0,+1.42%,0.0,108.0,1080.0,2.83,323.0,
1477.0,TIMEFOLIO Korea플러스배당액티브,9470.0,55.0,+0.58%,0.0,108.0,1140.0,0.0,416.0,
1478.0,TRUE S&P500 양매도 4% OTM ETN(H),10765.0,0.0,0.00%,0.0,108.0,1000.0,0.0,0.0,
1479.0,신한 인버스 2X 다우존스지수 선물 ETN(H),2690.0,50.0,-1.82%,0.0,108.0,4000.0,0.0,65717.0,
1480.0,삼성 인버스 2X 금 선물 ETN(H),10745.0,0.0,0.00%,0.0,107.0,1000.0,0.0,9313.0,
1481.0,삼성 인버스 금 선물 ETN(H),10725.0,0.0,0.00%,0.0,107.0,1000.0,0.0,1.0,
1482.0,KOSEF 고배당,7630.0,85.0,+1.13%,0.0,107.0,1400.0,0.36,2604.0,
1483.0,KBSTAR 국채선물10년,48055.0,705.0,+1.49%,0.0,106.0,220.0,0.0,253.0,
1484.0,QV 레버리지 은 선물 ETN(H),10475.0,355.0,-3.28%,0.0,105.0,1000.0,0.0,5.0,
1485.0,KBSTAR 미국고정배당우선증권ICE TR,10475.0,145.0,-1.37%,0.0,105.0,1000.0,0.0,10046.0,
1486.0,메리츠 레버리지 은 선물 ETN(H),10465.0,395.0,-3.64%,0.0,105.0,1000.0,0.0,1.0,
1487.0,KODEX TDF2030액티브,9935.0,60.0,+0.61%,0.0,104.0,1050.0,0.0,2709.0,
1488.0,넥센우,2895.0,35.0,-1.19%,500.0,104.0,3601.0,13.83,909.0,38.09
1489.0,에셋플러스 글로벌대장장이액티브,10210.0,85.0,-0.83%,0.0,104.0,1020.0,0.0,4551.0,
1490.0,하나 인버스 2X 옥수수 선물 ETN(H),10410.0,265.0,+2.61%,0.0,104.0,1000.0,0.0,1282.0,
1491.0,WOORI AI ESG액티브,7405.0,40.0,+0.54%,0.0,104.0,1400.0,0.0,8.0,
1492.0,신한 인버스 2X Russell 2000 ETN,10345.0,305.0,-2.86%,0.0,103.0,1000.0,0.0,7172.0,
1493.0,에셋플러스 코리아플랫폼액티브,5365.0,15.0,+0.28%,0.0,102.0,1900.0,1.21,2588.0,
1494.0,삼성 인버스 China A50 선물 ETN(H),10180.0,75.0,+0.74%,0.0,102.0,1000.0,0.0,103.0,
1495.0,KODEX 미국스마트모빌리티S&P,6360.0,5.0,+0.08%,0.0,102.0,1600.0,0.0,614.0,
1496.0,TIGER MSCI KOREA ESG유니버설,8470.0,0.0,0.00%,0.0,102.0,1200.0,0.0,0.0,
1497.0,태영건설우,7800.0,90.0,-1.14%,500.0,102.0,1302.0,1.24,885.0,6.0
1498.0,TIGER 미국달러선물인버스2X,5965.0,90.0,+1.53%,0.0,101.0,1700.0,0.0,31249.0,
1499.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),10120.0,825.0,+8.88%,0.0,101.0,1000.0,0.0,8765.0,
1500.0,KODEX TDF2050액티브,10100.0,5.0,+0.05%,0.0,101.0,1000.0,0.0,14269.0,
1501.0,TIGER 일본TOPIX(합성 H),15680.0,10.0,-0.06%,0.0,100.0,640.0,0.0,17.0,
1502.0,KOSEF 코스닥150,4710.0,35.0,+0.75%,0.0,100.0,2120.0,0.19,355.0,
1503.0,TIMEFOLIO 미국S&P500액티브,9960.0,80.0,-0.80%,0.0,100.0,1000.0,0.0,294.0,
1504.0,KOSEF 물가채KIS,99510.0,570.0,+0.58%,0.0,100.0,100.0,0.0,108.0,
1505.0,미래에셋 인버스 천연가스 선물 ETN(H),9920.0,15.0,+0.15%,0.0,99.0,1000.0,0.0,10742.0,
1506.0,메리츠 인버스 천연가스 선물 ETN(H),9860.0,75.0,-0.75%,0.0,99.0,1000.0,0.0,80927.0,
1507.0,SOL 국고채3년,98465.0,40.0,+0.04%,0.0,98.0,100.0,0.0,4.0,
1508.0,미래에셋 인버스 에너지화학 Core5 ETN,4910.0,80.0,-1.60%,0.0,98.0,2000.0,0.0,15.0,
1509.0,KINDEX 글로벌브랜드TOP10블룸버그,9790.0,40.0,-0.41%,0.0,98.0,1000.0,0.0,267339.0,
1510.0,TIMEFOLIO 미국나스닥100액티브,9770.0,135.0,-1.36%,0.0,98.0,1000.0,0.0,263.0,
1511.0,KINDEX 일본TOPIX레버리지(H),19535.0,65.0,-0.33%,0.0,98.0,500.0,0.0,119.0,
1512.0,ARIRANG 국채선물10년,48800.0,785.0,+1.63%,0.0,98.0,200.0,0.0,11120.0,
1513.0,TIGER 은행,5730.0,30.0,+0.53%,0.0,97.0,1700.0,0.0,11869.0,
1514.0,신한 인버스 2X 미국달러 선물 ETN,4870.0,70.0,+1.46%,0.0,97.0,2000.0,0.0,22669.0,
1515.0,SOL 국고채10년,97075.0,1290.0,+1.35%,0.0,97.0,100.0,0.0,242.0,
1516.0,DB하이텍1우,86200.0,100.0,-0.12%,5000.0,97.0,112.0,1.07,1026.0,7.24
1517.0,신한 레버리지 Russell 2000 ETN,9600.0,115.0,+1.21%,0.0,96.0,1000.0,0.0,44.0,
1518.0,파워 코스피100,21820.0,120.0,+0.55%,0.0,96.0,440.0,0.0,44.0,
1519.0,대신 알루미늄 선물 ETN(H),9580.0,30.0,-0.31%,0.0,96.0,1000.0,0.0,91.0,
1520.0,KB KRX ESG Eco ETN,9560.0,85.0,-0.88%,0.0,96.0,1000.0,0.0,2.0,
1521.0,KOSEF 국고채10년레버리지,95605.0,2495.0,+2.68%,0.0,96.0,100.0,0.0,789.0,
1522.0,KINDEX 골드선물 레버리지(합성 H),13640.0,50.0,-0.37%,0.0,95.0,700.0,0.0,2236.0,
1523.0,KINDEX 미국달러단기채권액티브,10580.0,75.0,-0.70%,0.0,95.0,900.0,0.0,12456.0,
1524.0,TRUE 구리 선물 ETN,9445.0,105.0,-1.10%,0.0,94.0,1000.0,0.0,802.0,
1525.0,신한 FnGuide 메타버스 ETN,4720.0,120.0,-2.48%,0.0,94.0,2000.0,0.0,10.0,
1526.0,KODEX KRX300레버리지,9405.0,175.0,+1.90%,0.0,94.0,1000.0,0.02,5826.0,
1527.0,KB 인버스 KOSDAQ150 선물 ETN,13410.0,70.0,+0.52%,0.0,94.0,700.0,0.0,178.0,
1528.0,KBSTAR 차이나HSCEI(H),6680.0,225.0,-3.26%,0.0,94.0,1400.0,0.0,6920.0,
1529.0,KODEX 콩선물(H),13345.0,20.0,-0.15%,0.0,93.0,700.0,0.0,1390.0,
1530.0,HANARO 고배당,9830.0,120.0,+1.24%,0.0,93.0,950.0,0.0,20.0,
1531.0,SOL 차이나육성산업액티브(합성),7170.0,10.0,+0.14%,0.0,93.0,1300.0,3.34,42983.0,
1532.0,KODEX Fn K-뉴딜디지털플러스,7760.0,10.0,+0.13%,0.0,93.0,1200.0,0.0,325.0,
1533.0,SOL KRX300,13220.0,115.0,+0.88%,0.0,93.0,700.0,0.0,1.0,
1534.0,신한 인버스 2X S&P500 선물 ETN,4625.0,70.0,-1.49%,0.0,92.0,2000.0,0.0,11081.0,
1535.0,KB 인버스 KOSPI 200 선물 ETN,13210.0,115.0,-0.86%,0.0,92.0,700.0,0.0,488.0,
1536.0,KINDEX 멕시코MSCI(합성),11540.0,45.0,-0.39%,0.0,92.0,800.0,0.0,117.0,
1537.0,QV iSelect-WG 그린에너지 ESG ETN,9205.0,0.0,0.00%,0.0,92.0,1000.0,0.0,0.0,
1538.0,미래에셋 천연가스 선물 ETN(H),9200.0,40.0,+0.44%,0.0,92.0,1000.0,0.0,548.0,
1539.0,메리츠 천연가스 선물 ETN(H),9195.0,15.0,+0.16%,0.0,92.0,1000.0,0.0,11978.0,
1540.0,KODEX 일본TOPIX100,15285.0,140.0,-0.91%,0.0,92.0,600.0,0.0,242.0,
1541.0,KODEX 200동일가중,9135.0,35.0,+0.38%,0.0,91.0,1000.0,0.0,70.0,
1542.0,삼성 금 선물 ETN(H),9100.0,20.0,-0.22%,0.0,91.0,1000.0,0.0,65.0,
1543.0,메리츠 금 선물 ETN(H),9100.0,10.0,+0.11%,0.0,91.0,1000.0,0.0,32.0,
1544.0,대덕1우,7450.0,100.0,+1.36%,500.0,90.0,1212.0,0.01,1468.0,17.37
1545.0,메리츠 국채10년 ETN,9005.0,110.0,+1.24%,0.0,90.0,1000.0,0.0,2365.0,
1546.0,TRUE 은 선물 ETN,9005.0,0.0,0.00%,0.0,90.0,1000.0,0.0,0.0,
1547.0,KODEX KTOP30,15005.0,155.0,+1.04%,0.0,90.0,600.0,0.0,8.0,
1548.0,TRUE 플래티넘 선물 ETN,9000.0,115.0,-1.26%,0.0,90.0,1000.0,0.0,42982.0,
1549.0,대신 인버스 밀 선물 ETN(H),9000.0,325.0,+3.75%,0.0,90.0,1000.0,0.0,556.0,
1550.0,신한 인버스 다우존스지수 선물 ETN(H),4485.0,40.0,-0.88%,0.0,90.0,2000.0,0.0,51.0,
1551.0,덕성우,6420.0,110.0,-1.68%,500.0,89.0,1392.0,0.99,30655.0,19.63
1552.0,삼성 KRX 리츠 TOP10 월배당 ETN,8925.0,180.0,-1.98%,0.0,89.0,1000.0,0.0,1299.0,
1553.0,ARIRANG 200선물레버리지,22300.0,175.0,+0.79%,0.0,89.0,400.0,0.95,2893.0,
1554.0,대상홀딩스우,9720.0,10.0,+0.10%,1000.0,89.0,913.0,1.76,7893.0,5.41
1555.0,대신 S&P WTI원유 선물 ETN,8845.0,50.0,-0.56%,0.0,88.0,1000.0,0.0,2.0,
1556.0,삼성 레버리지 항셍테크 ETN(H),1465.0,65.0,-4.25%,0.0,88.0,6000.0,0.0,420824.0,
1557.0,KBSTAR KRX300,13510.0,160.0,+1.20%,0.0,88.0,650.0,0.0,85.0,
1558.0,일양약품우,19700.0,250.0,-1.25%,2500.0,88.0,445.0,0.26,88.0,18.12
1559.0,TIGER 미국달러선물레버리지,14610.0,215.0,-1.45%,0.0,88.0,600.0,0.0,99987.0,
1560.0,KODEX TSE일본리츠(H),12495.0,130.0,+1.05%,0.0,87.0,700.0,0.0,152.0,
1561.0,KINDEX 중국본토CSI300레버리지(합성),3640.0,15.0,-0.41%,0.0,87.0,2400.0,3.21,6386.0,
1562.0,KB 레버리지 나스닥 100 ETN,8555.0,145.0,-1.67%,0.0,86.0,1000.0,0.0,10435.0,
1563.0,KINDEX 싱가포르리츠,12195.0,145.0,-1.18%,0.0,85.0,700.0,0.0,924.0,
1564.0,KB S&P 유럽탄소배출권 선물 ETN(H),8490.0,15.0,+0.18%,0.0,85.0,1000.0,0.0,21.0,
1565.0,메리츠 미국채30년 ETN(H),8460.0,95.0,-1.11%,0.0,85.0,1000.0,0.0,730.0,
1566.0,코오롱글로벌우,27000.0,0.0,0.00%,5000.0,84.0,313.0,0.75,112.0,4.7
1567.0,KINDEX 미국IT인터넷S&P(합성 H),10545.0,85.0,-0.80%,0.0,84.0,800.0,0.0,1349.0,
1568.0,HANARO 탄소효율그린뉴딜,7020.0,10.0,+0.14%,0.0,84.0,1200.0,0.0,78.0,
1569.0,KOSEF 200선물인버스2X,3725.0,55.0,-1.46%,0.0,84.0,2260.0,0.0,82367.0,
1570.0,마이다스 KoreaStock액티브,16025.0,75.0,+0.47%,0.0,84.0,525.0,0.0,38.0,
1571.0,KOSEF 200선물레버리지,11055.0,130.0,+1.19%,0.0,83.0,750.0,0.0,6704.0,
1572.0,HANARO Fn K-반도체,7200.0,95.0,+1.34%,0.0,83.0,1150.0,0.0,8887.0,
1573.0,SOL 한국형글로벌반도체액티브,8280.0,120.0,-1.43%,0.0,83.0,1000.0,0.0,2417.0,
1574.0,성신양회우,11250.0,50.0,-0.44%,5000.0,83.0,736.0,1.04,1883.0,16.19
1575.0,메리츠 미국채10년 ETN(H),8270.0,40.0,+0.49%,0.0,83.0,1000.0,0.0,1768.0,
1576.0,ARIRANG 단기채권액티브,105920.0,0.0,0.00%,0.0,83.0,78.0,0.0,30.0,
1577.0,크라운제과우,10650.0,200.0,+1.91%,200.0,82.0,774.0,0.05,4408.0,5.97
1578.0,메리츠 CSI 300 ETN,8220.0,85.0,-1.02%,0.0,82.0,1000.0,0.0,1000.0,
1579.0,SOL 한국형글로벌전기차&2차전지액티브,9125.0,30.0,-0.33%,0.0,82.0,900.0,0.0,57150.0,
1580.0,삼성 코스피 양매도 5% OTM ETN,8195.0,0.0,0.00%,0.0,82.0,1000.0,0.0,0.0,
1581.0,KODEX 혁신기술테마액티브,10235.0,60.0,+0.59%,0.0,82.0,800.0,0.0,151.0,
1582.0,KODEX MSCI Korea,13620.0,75.0,+0.55%,0.0,82.0,600.0,2.5,11.0,
1583.0,KINDEX 미국S&P500채권혼합액티브,10175.0,65.0,-0.63%,0.0,81.0,800.0,0.0,4238.0,
1584.0,TIGER 미국나스닥넥스트100,10150.0,115.0,-1.12%,0.0,81.0,800.0,0.0,143.0,
1585.0,KOSEF KRX100,4510.0,25.0,+0.56%,0.0,81.0,1800.0,0.0,43.0,
1586.0,KBSTAR 글로벌농업경제MV,10145.0,5.0,-0.05%,0.0,81.0,800.0,0.0,213.0,
1587.0,TIGER S&P글로벌인프라(합성),11595.0,130.0,-1.11%,0.0,81.0,700.0,0.0,219.0,
1588.0,KB 레버리지 금 선물 ETN(H),16215.0,0.0,0.00%,0.0,81.0,500.0,0.0,0.0,
1589.0,KINDEX 중장기국공채액티브,91970.0,60.0,-0.07%,0.0,81.0,88.0,0.0,7.0,
1590.0,SOL 한국형글로벌플랫폼&메타버스액티브,8965.0,155.0,-1.70%,0.0,81.0,900.0,0.0,55.0,
1591.0,KINDEX 미국나스닥100채권혼합액티브,10065.0,75.0,-0.74%,0.0,81.0,800.0,0.0,1855.0,
1592.0,대신 2X 알루미늄 선물 ETN(H),7965.0,65.0,-0.81%,0.0,80.0,1000.0,0.0,4013.0,
1593.0,메리츠 레버리지 국채10년 ETN,7935.0,235.0,+3.05%,0.0,79.0,1000.0,0.0,45.0,
1594.0,삼성 알루미늄 선물 ETN,7930.0,120.0,-1.49%,0.0,79.0,1000.0,0.0,77.0,
1595.0,TRUE FnGuide IoT ETN,7925.0,195.0,-2.40%,0.0,79.0,1000.0,0.0,4.0,
1596.0,한양증권우,15050.0,50.0,+0.33%,5000.0,79.0,525.0,0.14,7.0,3.87
1597.0,ARIRANG KRX300,13155.0,80.0,+0.61%,0.0,79.0,600.0,0.0,168.0,
1598.0,KB 레버리지 KRX 리츠 TOP 10 ETN,7885.0,355.0,-4.31%,0.0,79.0,1000.0,0.0,15.0,
1599.0,KINDEX 코스피,22450.0,85.0,+0.38%,0.0,79.0,350.0,0.0,1229.0,
1600.0,TREX 펀더멘탈 200,31410.0,0.0,0.00%,0.0,79.0,250.0,0.08,0.0,
1601.0,KINDEX 미국스팩&IPO INDXX,6540.0,0.0,0.00%,0.0,78.0,1200.0,0.0,0.0,
1602.0,에셋플러스 코리아대장장이액티브,8720.0,65.0,+0.75%,0.0,78.0,900.0,0.0,2031.0,
1603.0,신한 인버스 달러인덱스 선물 ETN(H),7835.0,25.0,+0.32%,0.0,78.0,1000.0,0.0,3224.0,
1604.0,HANARO 미국S&P500,9780.0,20.0,+0.20%,0.0,78.0,800.0,0.0,57.0,
1605.0,메리츠 구리 선물 ETN(H),7820.0,0.0,0.00%,0.0,78.0,1000.0,0.0,0.0,
1606.0,KB FnGuide 언택트 ETN,7800.0,30.0,+0.39%,0.0,78.0,1000.0,0.0,2.0,
1607.0,삼성 구리 선물 ETN(H),7780.0,20.0,+0.26%,0.0,78.0,1000.0,0.0,432.0,
1608.0,메리츠 은 선물 ETN(H),7765.0,0.0,0.00%,0.0,78.0,1000.0,0.0,0.0,
1609.0,삼성 나스닥 100 ETN(H),7755.0,10.0,-0.13%,0.0,78.0,1000.0,0.0,330.0,
1610.0,신한 인버스 2X 10년 국채선물 ETN,11070.0,340.0,-2.98%,0.0,77.0,700.0,0.0,12.0,
1611.0,TRUE 레버리지 유로스탁스50 ETN(H) B,7735.0,60.0,-0.77%,0.0,77.0,1000.0,0.0,6395.0,
1612.0,KBSTAR 글로벌수소경제Indxx,9070.0,110.0,-1.20%,0.0,77.0,850.0,0.0,1116.0,
1613.0,KINDEX 스마트밸류,10995.0,25.0,+0.23%,0.0,77.0,700.0,0.0,10.0,
1614.0,삼성 FnGuide 웹 3.0 ETN,7695.0,55.0,+0.72%,0.0,77.0,1000.0,0.0,25.0,
1615.0,HANARO Fn5G산업,10200.0,5.0,-0.05%,0.0,76.0,750.0,0.0,92.0,
1616.0,TIGER 유로스탁스레버리지(합성 H),5870.0,30.0,-0.51%,0.0,76.0,1300.0,0.0,557.0,
1617.0,삼성 은 선물 ETN(H),7620.0,125.0,-1.61%,0.0,76.0,1000.0,0.0,85.0,
1618.0,삼성 KRX 2차전지 K-뉴딜 ETN,7605.0,125.0,-1.62%,0.0,76.0,1000.0,0.0,5.0,
1619.0,KBSTAR 중국MSCI China(H),7200.0,225.0,-3.03%,0.0,76.0,1050.0,0.0,1134.0,
1620.0,KINDEX 밸류대형,7550.0,30.0,+0.40%,0.0,76.0,1000.0,0.0,1095.0,
1621.0,히어로즈 TDF2030액티브,10065.0,70.0,-0.69%,0.0,75.0,750.0,0.0,113.0,
1622.0,히어로즈 TDF2040액티브,10055.0,40.0,-0.40%,0.0,75.0,750.0,0.0,78.0,
1623.0,TIGER 우선주,9915.0,20.0,-0.20%,0.0,75.0,760.0,0.0,604.0,
1624.0,동원시스템즈우,28500.0,950.0,-3.23%,5000.0,75.0,264.0,0.19,35.0,17.78
1625.0,KODEX TDF2040액티브,10035.0,35.0,+0.35%,0.0,75.0,750.0,0.0,3586.0,
1626.0,KBSTAR 중장기국공채액티브,96450.0,890.0,+0.93%,0.0,75.0,78.0,0.0,13.0,
1627.0,히어로즈 TDF2050액티브,10015.0,35.0,-0.35%,0.0,75.0,750.0,0.0,3589.0,
1628.0,하나 KRX300 ETN,7505.0,80.0,+1.08%,0.0,75.0,1000.0,0.0,80.0,
1629.0,ARIRANG 글로벌D램반도체iSelect,10000.0,135.0,+1.37%,0.0,75.0,750.0,0.0,168703.0,
1630.0,TIGER 코스닥150바이오테크,6445.0,25.0,+0.39%,0.0,75.0,1160.0,0.0,5080.0,
1631.0,HANARO Fn친환경에너지,8255.0,10.0,+0.12%,0.0,74.0,900.0,0.0,4612.0,
1632.0,HANARO 글로벌워터MSCI(합성),9245.0,75.0,-0.80%,0.0,74.0,800.0,0.0,119.0,
1633.0,TREX 200,29450.0,165.0,+0.56%,0.0,74.0,250.0,0.0,27.0,
1634.0,KINDEX 삼성그룹동일가중,14620.0,35.0,+0.24%,0.0,73.0,500.0,0.0,63.0,
1635.0,KOSEF 미국ETF산업STOXX,9740.0,130.0,-1.32%,0.0,73.0,750.0,0.0,220.0,
1636.0,KODEX 미국채울트라30년선물인버스(H),10430.0,15.0,-0.14%,0.0,73.0,700.0,0.0,6305.0,
1637.0,ARIRANG 선진국MSCI(합성 H),8635.0,50.0,-0.58%,0.0,73.0,840.0,0.0,3704.0,
1638.0,KOSEF 블루칩,7235.0,50.0,+0.70%,0.0,72.0,1000.0,0.0,299.0,
1639.0,KBSTAR TDF2030액티브,9610.0,45.0,+0.47%,0.0,72.0,750.0,0.0,404.0,
1640.0,노루페인트우,15500.0,350.0,+2.31%,500.0,72.0,463.0,0.55,1335.0,18.26
1641.0,신한 인버스 2X 금 선물 ETN,7170.0,35.0,-0.49%,0.0,72.0,1000.0,0.0,17415.0,
1642.0,KBSTAR TDF2040액티브,9560.0,20.0,+0.21%,0.0,72.0,750.0,0.0,45.0,
1643.0,TRUE 인버스 2X 유로스탁스50 ETN(H),3580.0,20.0,+0.56%,0.0,72.0,2000.0,0.0,162212.0,
1644.0,KBSTAR TDF2050액티브,9540.0,10.0,+0.10%,0.0,72.0,750.0,0.0,224.0,
1645.0,TRUE 베트남 VN30 선물 ETN(H),7125.0,180.0,+2.59%,0.0,71.0,1000.0,0.0,20.0,
1646.0,KODEX 모멘텀Plus,8895.0,0.0,0.00%,0.0,71.0,800.0,0.0,0.0,
1647.0,WOORI 미국S&P500,9465.0,25.0,+0.26%,0.0,71.0,750.0,0.0,36.0,
1648.0,KBSTAR KQ고배당,10900.0,25.0,+0.23%,0.0,71.0,650.0,0.0,246.0,
1649.0,KOSEF 차이나A50커넥트MSCI,9430.0,100.0,-1.05%,0.0,71.0,750.0,0.0,52.0,
1650.0,KINDEX 일본TOPIX인버스(합성 H),4135.0,10.0,+0.24%,0.0,70.0,1700.0,0.0,6928.0,
1651.0,HANARO Fn K-푸드,8765.0,60.0,-0.68%,0.0,70.0,800.0,0.0,5333.0,
1652.0,금강공업우,11800.0,100.0,-0.84%,1000.0,70.0,590.0,1.07,705.0,12.24
1653.0,SK네트웍스우,61200.0,13700.0,-18.29%,2500.0,70.0,114.0,0.31,11665.0,312.24
1654.0,TIGER 경기방어채권혼합,8690.0,60.0,+0.70%,0.0,70.0,800.0,0.0,493.0,
1655.0,메리츠 레버리지 미국채30년 ETN(H),6950.0,210.0,-2.93%,0.0,70.0,1000.0,0.0,6248.0,
1656.0,계양전기우,4960.0,120.0,-2.36%,500.0,69.0,1400.0,1.78,10299.0,-13.89
1657.0,하나 코스닥150 선물 ETN,6905.0,35.0,+0.51%,0.0,69.0,1000.0,0.0,4.0,
1658.0,SOL KRX기후변화솔루션,8615.0,40.0,+0.47%,0.0,69.0,800.0,0.0,5.0,
1659.0,TIGER 금은선물(H),8610.0,5.0,-0.06%,0.0,69.0,800.0,0.0,690.0,
1660.0,KINDEX 중국과창판STAR50,6885.0,145.0,-2.06%,0.0,69.0,1000.0,0.92,2030.0,
1661.0,KBSTAR KRX300미국달러선물혼합,13755.0,20.0,+0.15%,0.0,69.0,500.0,0.0,123.0,
1662.0,메리츠 국채30년 ETN,6825.0,140.0,+2.09%,0.0,68.0,1000.0,0.0,9206.0,
1663.0,HANARO KAP초장기국고채,35535.0,1035.0,+3.00%,0.0,68.0,192.0,0.0,3492.0,
1664.0,KINDEX 레버리지,4865.0,35.0,+0.72%,0.0,68.0,1400.0,0.02,13033.0,
1665.0,TIMEFOLIO K컬처액티브,5660.0,50.0,+0.89%,0.0,68.0,1200.0,0.0,46.0,
1666.0,KBSTAR 주식혼합,33900.0,360.0,+1.07%,0.0,68.0,200.0,0.0,4.0,
1667.0,ARIRANG 글로벌MSCI(합성 H),13250.0,60.0,+0.45%,0.0,68.0,510.0,0.0,43.0,
1668.0,HANARO 원자력iSelect,8980.0,55.0,+0.62%,0.0,67.0,750.0,0.0,14838.0,
1669.0,KODEX 밸류Plus,7470.0,50.0,+0.67%,0.0,67.0,900.0,0.0,51.0,
